season,week,awayTeam,homeTeam,forecast,wind 
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Jaguars,Chiefs,58f Rain,2m ENE
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Packers,Lions,DOME,7m NE
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Ravens,Browns,70f Foggy,2m NNE
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Giants,Panthers,80f Overcast,1m NE
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Dolphins,Bengals,86f Clear,2m SSW
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Raiders,Chargers,74f Clear,5m SSW
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Cardinals,49ers,76f Clear,9m NNW
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Vikings,Eagles,78f Mostly Cloudy,3m SW
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Rams,Seahawks,54f Drizzle,3m SSE
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Cowboys,Texans,81f Humid and Partly Cloudy,6m SE
http://www.nflweather.com/en/week/2018/week-5/,http://www.nflweather.com/en/week/2018/week-5/,Redskins,Saints,DOME,5m E
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Eagles,Giants,70f Light Rain,1m S
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Buccaneers,Falcons,DOME,3m ESE
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Panthers,Redskins,54f Partly Cloudy,0m SE
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Colts,Jets,57f Mostly Cloudy,5m WSW
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Cardinals,Vikings,DOME,7m WNW
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Steelers,Bengals,51f Mostly Cloudy,2m ESE
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Chargers,Browns,55f Clear,1m SSE
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Bills,Texans,87f Partly Cloudy,9m SSW
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Bears,Dolphins,88f Humid and Partly Cloudy,7m ESE
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Seahawks,Raiders,50f Light Rain,12m NNE
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Rams,Broncos,24f Overcast,2m NNE
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Ravens,Titans,66f Overcast,3m S
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Jaguars,Cowboys,78f Mostly Cloudy,4m S
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,Chiefs,Patriots,45f Clear,2m SW
http://www.nflweather.com/en/week/2018/week-6/,http://www.nflweather.com/en/week/2018/week-6/,49ers,Packers,35f Partly Cloudy,4m WSW
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Broncos,Cardinals,DOME,1m WNW
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Titans,Chargers,64f Clear,7m E
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Browns,Buccaneers,80f Clear,5m SW
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Panthers,Eagles,47f Mostly Cloudy,9m WNW
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Vikings,Jets,46f Overcast,11m NNE
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Lions,Dolphins,88f Partly Cloudy,5m NNW
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Patriots,Bears,43f Clear,6m NW
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Bills,Colts,DOME,3m SE
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Texans,Jaguars,70f Partly Cloudy,13m ENE
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Saints,Ravens,52f Partly Cloudy,12m S
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Cowboys,Redskins,51f Partly Cloudy,11m S
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Rams,49ers,71f Partly Cloudy,2m ESE
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Bengals,Chiefs,58f Clear,6m E
http://www.nflweather.com/en/week/2018/week-7/,http://www.nflweather.com/en/week/2018/week-7/,Giants,Falcons,DOME,1m NW
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Dolphins,Texans,65f Overcast,6m NNW
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Eagles,Jaguars,48f Partly Cloudy,13m NE
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Broncos,Chiefs,60f Clear,8m NW
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Browns,Steelers,48f Overcast,7m SSW
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Redskins,Giants,50f Mostly Cloudy,7m W
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Seahawks,Lions,DOME,9m SSE
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Buccaneers,Bengals,56f Overcast,7m S
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Jets,Bears,48f Overcast,11m W
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Ravens,Panthers,61f Clear,6m WSW
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Colts,Raiders,69f Partly Cloudy,5m W
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,49ers,Cardinals,DOME,1m SW
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Packers,Rams,81f Partly Cloudy,3m SSW
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Saints,Vikings,DOME,8m NW
http://www.nflweather.com/en/week/2018/week-8/,http://www.nflweather.com/en/week/2018/week-8/,Patriots,Bills,37f Partly Cloudy,9m WSW
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Raiders,49ers,80f Partly Cloudy,3m NNW
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Bears,Bills,43f Clear,8m ESE
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Buccaneers,Panthers,60f Clear,4m E
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Chiefs,Browns,53f Partly Cloudy,5m ESE
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Jets,Dolphins,84f Humid and Mostly Cloudy,14m SE
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Steelers,Ravens,52f Clear,3m E
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Lions,Vikings,DOME,6m NE
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Falcons,Redskins,53f Clear,4m ESE
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Texans,Broncos,53f Mostly Cloudy,2m SSW
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Chargers,Seahawks,57f Mostly Cloudy,4m S
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Rams,Saints,DOME,7m SE
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Packers,Patriots,42f Clear,2m NE
http://www.nflweather.com/en/week/2018/week-9/,http://www.nflweather.com/en/week/2018/week-9/,Titans,Cowboys,73f Clear,2m NW
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Panthers,Steelers,40f Clear,1m NE
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Saints,Bengals,38f Mostly Cloudy,3m SSE
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Falcons,Browns,38f Partly Cloudy,2m SSW
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Dolphins,Packers,30f Overcast,8m SW
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Jaguars,Colts,DOME,10m S
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Lions,Bears,35f Mostly Cloudy,7m SSW
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Cardinals,Chiefs,42f Clear,1m NNW
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Patriots,Titans,46f Clear,2m SSE
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Redskins,Buccaneers,80f Clear,6m E
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Bills,Jets,44f Clear,7m NW
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Chargers,Raiders,66f Clear,8m NE
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Seahawks,Rams,73f Clear,1m NNE
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Cowboys,Eagles,37f Clear,1m WSW
http://www.nflweather.com/en/week/2018/week-10/,http://www.nflweather.com/en/week/2018/week-10/,Giants,49ers,68f Clear,1m NNW
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Packers,Seahawks,54f Overcast,3m S
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Bengals,Ravens,46f Mostly Cloudy,4m SSE
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Panthers,Lions,DOME,0m N
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Titans,Colts,DOME,7m N
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Cowboys,Falcons,DOME,1m ESE
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Buccaneers,Giants,41f Mostly Cloudy,0m ESE
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Texans,Redskins,47f Mostly Cloudy,4m SSE
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Steelers,Jaguars,72f Partly Cloudy,6m NNE
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Broncos,Chargers,70f Clear,3m SW
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Raiders,Cardinals,DOME,1m SSE
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Eagles,Saints,DOME,2m N
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Vikings,Bears,31f Clear,3m WSW
http://www.nflweather.com/en/week/2018/week-11/,http://www.nflweather.com/en/week/2018/week-11/,Chiefs,Rams,69f Clear,1m W
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Bears,Lions,DOME,9m E
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Redskins,Cowboys,63f Clear,6m SSE
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Falcons,Saints,DOME,2m ESE
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Browns,Bengals,48f Mostly Cloudy,0m SSE
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Seahawks,Panthers,52f Partly Cloudy,0m S
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Jaguars,Bills,39f Mostly Cloudy,7m W
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Raiders,Ravens,57f Clear,5m WSW
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Dolphins,Colts,DOME,11m ESE
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,49ers,Buccaneers,75f Partly Cloudy,5m WNW
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Giants,Eagles,55f Clear,6m WNW
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Patriots,Jets,53f Partly Cloudy,8m NNW
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Cardinals,Chargers,72f Clear,1m NNW
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Steelers,Broncos,41f Clear,4m NNW
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Packers,Vikings,DOME,8m NNW
http://www.nflweather.com/en/week/2018/week-12/,http://www.nflweather.com/en/week/2018/week-12/,Titans,Texans,51f Clear,7m NNW
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Saints,Cowboys,73f Clear,7m SSE
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Ravens,Falcons,DOME,4m SW
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Panthers,Buccaneers,80f Breezy and Humid,15m SSW
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Bears,Giants,50f Foggy,2m NE
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Bills,Dolphins,85f Humid and Mostly Cloudy,13m SSE
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Broncos,Bengals,63f Clear,9m S
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Rams,Lions,DOME,11m S
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Cardinals,Packers,34f Light Rain,18m NNE
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Browns,Texans,70f Clear,7m N
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Colts,Jaguars,78f Drizzle,10m SSW
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Jets,Titans,68f Clear,13m SW
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Chiefs,Raiders,53f Clear,1m NNE
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Vikings,Patriots,51f Overcast,2m SW
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,49ers,Seahawks,45f Mostly Cloudy,0m WSW
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Chargers,Steelers,58f Mostly Cloudy,9m S
http://www.nflweather.com/en/week/2018/week-13/,http://www.nflweather.com/en/week/2018/week-13/,Redskins,Eagles,48f Partly Cloudy,4m WNW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Jaguars,Titans,44f Overcast,4m SW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Jets,Bills,25f Partly Cloudy,6m WSW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Giants,Redskins,32f Clear,4m NE
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Saints,Buccaneers,69f Drizzle,6m SW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Patriots,Dolphins,80f Humid and Mostly Cloudy,12m SW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Ravens,Chiefs,26f Clear,0m S
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Colts,Texans,45f Overcast,10m NNW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Rams,Bears,29f Clear,1m NNW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Panthers,Browns,31f Clear,0m ESE
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Falcons,Packers,24f Mostly Cloudy,12m W
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Broncos,49ers,54f Mostly Cloudy,1m NW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Bengals,Chargers,70f Clear,1m E
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Eagles,Cowboys,49f Clear,6m NNW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Lions,Cardinals,DOME,0m SW
http://www.nflweather.com/en/week/2018/week-14/,http://www.nflweather.com/en/week/2018/week-14/,Steelers,Raiders,51f Mostly Cloudy,2m NE
